Location,Date,Species,IOC_14.1,English,BTO,ABR,nuclear species,,Family,Long,Lat,Alt,number,M,F,MC,AC,Area,Season,Group,顺序,有无录音,Record,Note,M序号,M录前,M参加,M call,有鹛,有山雀,Mtype,initiator,F序号,F参加,F call,Type
Jianfengling,2025/5/29 08:10,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Babbler,WBER,Yes,,Vireonidae,108.852188,18.742885,845.0,2,M,,,,鸣凤谷下路,Summer,M319,3,,,m,,,,,,,,,,,,
Jianfengling,2025/5/29 08:10,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Others,GRMI,,,Campephagidae,108.852153,18.742871,841.0,3,M,,,,鸣凤谷下路,Summer,M319,4,,,m,,,,,,,,,,,,
Jianfengling,2025/5/29 08:15,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,108.852191,18.742793,670.0,1,M,,,,鸣凤谷下路,Summer,M319,5,,,m,,,,,,,,,,,,
Jianfengling,2025/5/29 08:15,领鸺鹠,Taenioptynx brodiei,Collared Owlet,Others,COOW,#N/A,,Strigidae,108.852327,18.742595,650.0,1,,,,,鸣凤谷下路,Summer,,,,,,,,,,,,,,,,,
Jianfengling,2025/5/29 08:36,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,108.854578,18.743884,821.0,8,M,,,,鸣凤谷下路,Summer,M320,1,Y,5290837,m前m,320,2,4,4,有,无,Babbler,,,,,
Jianfengling,2025/5/29 08:36,黄嘴栗啄木鸟,Blythipicus pyrrhotis,Bay Woodpecker,Others,BWPK,,,Picidae,108.85462,18.743865,821.0,3,M,,,,鸣凤谷下路,Summer,M320,2,,,m前,,,,,,,,,,,,
Jianfengling,2025/5/29 08:37,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Others,CHBU,,,Pycnonotidae,108.854618,18.743859,821.0,2,M,,,,鸣凤谷下路,Summer,M320,3,,,m,,,,,,,,,,,,
Jianfengling,2025/5/29 08:37,纯色啄花鸟,Dicaeum minullum,Plain Flowerpecker,Others,PLFL,#N/A,,Dicaeidae,108.854627,18.743856,820.0,2,,,,,鸣凤谷下路,Summer,,,,,,,,,,,,,,,,,
Jianfengling,2025/5/29 08:42,黑喉噪鹛,Pterorhinus chinensis,Black-throated Laughingthrush,Babbler,BTLT,,,Leiothrichidae,108.854585,18.743929,811.0,2,M,,,,鸣凤谷下路,Summer,M320,1,,,m有,,,,,,,,,,,,
Jianfengling,2025/5/29 08:42,黑喉噪鹛,Pterorhinus chinensis,Black-throated Laughingthrush,Babbler,BTLT,,,Leiothrichidae,108.854585,18.743929,811.0,2,M,,,,鸣凤谷下路,Summer,M321,1,N,,m有,321,1,1,1,有,无,Babbler,,,,,
Jianfengling,2025/5/29 08:43,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Babbler,RUBA,,,Timaliidae,108.854636,18.743876,806.0,1,,,,,鸣凤谷下路,Summer,,,,,,,,,,,,,,,,,
Jianfengling,2025/5/29 08:43,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Others,CHBT,,,Megalaimidae,108.854623,18.743876,805.0,1,,,,,鸣凤谷下路,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 07:40,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Others,CHBT,,,Megalaimidae,113.079973,24.922401,489.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 07:41,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Others,LVBU,,,Pycnonotidae,113.079609,24.922586,489.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 07:41,红尾水鸲,Phoenicurus fuliginosus,Plumbeous Water Redstart,Others,PLWA,#N/A,,Muscicapidae,113.079634,24.922558,489.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 07:45,赤红山椒鸟,Pericrocotus speciosus,Scarlet Minivet,Others,SCMI,,,Campephagidae,113.078925,24.922349,493.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 07:50,大山雀,Parus minor,Asian Tit,Tit,ASTI,Yes,,Paridae,113.078535,24.922648,491.0,2,M,,,,自然园,Summer,M322,1,Y,6050759,m有,322,1,3,3,有,有,Both,,,,,
Nanling,2025/6/5 07:55,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,113.078543,24.922674,485.0,2,M,,,,自然园,Summer,M322,2,,,m,,,,,,,,,,,,
Nanling,2025/6/5 07:59,赤红山椒鸟,Pericrocotus speciosus,Scarlet Minivet,Others,SCMI,,,Campephagidae,113.078561,24.922661,482.0,1,M,,,,自然园,Summer,M322,3,,,m,,,,,,,,,,,,
Nanling,2025/6/5 08:22,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Others,CHBT,,,Megalaimidae,113.075628,24.922576,548.0,3,,,,,自然园,Summer,,,Y,6050827,m有,323,1,2,2,无,无,None,,,,,
Nanling,2025/6/5 08:23,叉尾太阳鸟,Aethopyga christinae,Fork-tailed Sunbird,Others,FOSU,,,Nectariniidae,113.075648,24.922568,547.0,2,M,,,,自然园,Summer,M323,1,,,m,,,,,,,,,,,,
Nanling,2025/6/5 08:23,红胸啄花鸟,Dicaeum ignipectus,Fire-breasted Flowerpecker,Others,FIFL,,,Dicaeidae,113.075621,24.922596,548.0,2,M,,,,自然园,Summer,M323,2,,,m,,,,,,,,,,,,
Nanling,2025/6/5 08:23,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,113.075628,24.922605,548.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 09:43,珠颈斑鸠,Spilopelia chinensis,Spotted Dove,Others,SPDO,#N/A,,Columbidae,113.082748,24.922718,476.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 10:25,鹰鹃,Hierococcyx sparverioides,Large Hawk-Cuckoo,Others,LAHA,#N/A,,Cuculidae,113.135366,24.868189,235.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 10:29,领雀嘴鹎,Spizixos semitorques,Collared Finchbill,Others,COFI,#N/A,,Pycnonotidae,113.135305,24.868624,235.0,1,,,,,自然园,Summer,M324,1,,,,,,,,,,,,,,,
Nanling,2025/6/5 10:29,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Babbler,RUBA,,,Timaliidae,113.135312,24.868639,236.0,3,,,,,自然园,Summer,M324,2,,,,,,,,,,,,,,,
Nanling,2025/6/5 10:30,画眉,Garrulax canorus,Chinese Hwamei,Babbler,CHHW,,,Leiothrichidae,113.13539,24.868761,237.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 10:30,灰树鹊,Dendrocitta formosae,Grey Treepie,Others,GRTR,,,Corvidae,113.135386,24.868763,238.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 10:40,领雀嘴鹎,Spizixos semitorques,Collared Finchbill,Others,COFI,#N/A,,Pycnonotidae,113.135079,24.868929,221.0,6,M,,,,自然园,Summer,M325,1,Y,6051043,有,325,2,5,5,有,无,Babbler,,,,,
Nanling,2025/6/5 10:41,红耳鹎,Pycnonotus jocosus,Red-whiskered Bulbul,Others,REBU,,,Pycnonotidae,113.135146,24.868883,222.0,3,M,,,,自然园,Summer,M325,2,,,m,,,,,,,,,,,,
Nanling,2025/6/5 10:41,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,113.135118,24.868894,225.0,2,M,,,,自然园,Summer,M325,3,,,m,,,,,,,,,,,,
Nanling,2025/6/5 10:41,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Babbler,RUBA,,,Timaliidae,113.135151,24.868875,225.0,2,M,,,,自然园,Summer,M325,4,,,有,,,,,,,,,,,,
Nanling,2025/6/5 10:42,叉尾太阳鸟,Aethopyga christinae,Fork-tailed Sunbird,Others,FOSU,,,Nectariniidae,113.135106,24.868938,227.0,1,M,,,,自然园,Summer,M325,5,,,m,,,,,,,,,,,,
Nanling,2025/6/5 10:49,大山雀,Parus minor,Asian Tit,Tit,ASTI,Yes,,Paridae,113.135248,24.869438,234.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 10:56,褐翅鸦鹃,Centropus sinensis,Greater Coucal,Others,GRCO,,,Cuculidae,113.134266,24.870296,270.0,1,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 11:01,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Others,CHBT,,,Megalaimidae,113.133463,24.868993,259.0,3,,,,,自然园,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/5 11:06,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,113.133405,24.869067,260.0,3,M,,,,自然园,Summer,M326,1,Y,6051115,m,326,0,4,4,有,无,Babbler,,,,,
Nanling,2025/6/5 11:07,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Others,CHBU,,,Pycnonotidae,113.133449,24.869046,260.0,1,M,,,,自然园,Summer,M326,2,,,m,,,,,,,,,,,,
Nanling,2025/6/5 11:09,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Others,LVBU,,,Pycnonotidae,113.133433,24.868963,260.0,2,M,,,,自然园,Summer,M326,3,,,,,,,,,,,,,,,
Nanling,2025/6/5 11:11,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Babbler,RUBA,,,Timaliidae,113.133409,24.869008,262.0,1,M,,,,自然园,Summer,M326,4,,,m,,,,,,,,,,,,
Nanling,2025/6/5 11:12,叉尾太阳鸟,Aethopyga christinae,Fork-tailed Sunbird,Others,FOSU,,,Nectariniidae,113.133448,24.869018,263.0,1,M,,,,自然园,Summer,M326,5,,,m,,,,,,,,,,,,
Nanling,2025/6/6 08:04,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Others,CHBT,,,Megalaimidae,113.042644,24.91159,901.0,2,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/6 08:05,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Babbler,WBER,Yes,,Vireonidae,113.042663,24.911575,902.0,3,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/6 08:05,小燕尾,Enicurus scouleri,Little Forktail,Others,LIFO,#N/A,,Muscicapidae,113.042686,24.911548,904.0,1,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/6 08:15,黑短脚鹎,Hypsipetes leucocephalus,Black Bulbul,Others,BLBU,,,Pycnonotidae,113.041349,24.909239,947.0,1,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/6 08:15,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Others,CHBT,,,Megalaimidae,113.041511,24.909376,947.0,2,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/6 08:28,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Others,CHBU,,,Pycnonotidae,113.040766,24.909478,982.0,3,M,,,,小黄山,Summer,M328,1,Y,6060829,m,328,3,4,4,有,无,Babbler,,,,,
Nanling,2025/6/6 08:28,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,113.040716,24.909419,982.0,4,M,,,,小黄山,Summer,M328,2,,,m,,,,,,,,,,,,
Nanling,2025/6/6 08:28,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,113.040708,24.909426,981.0,6,M,,,,小黄山,Summer,M328,3,,,m,,,,,,,,,,,,
Nanling,2025/6/6 08:29,华南斑胸钩嘴鹛,Erythrogenys swinhoei,Grey-sided Scimitar Babbler,Babbler,GRSC,#N/A,,Timaliidae,113.040722,24.909441,982.0,1,M,,,,小黄山,Summer,M328,4,,,m,,,,,,,,,,,,
Nanling,2025/6/6 09:13,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Others,CHBT,,,Megalaimidae,113.038218,24.908334,988.0,4,,,,,小黄山,Summer,,,,6060903empty,,,,,,,,,,,,,
Nanling,2025/6/6 09:31,赤红山椒鸟,Pericrocotus speciosus,Scarlet Minivet,Others,SCMI,,,Campephagidae,113.042515,24.911209,899.0,4,M,,,,小黄山,Summer,M329,1,Y,6060941,m,329,4,9,8,有,有,Both,,,,,
Nanling,2025/6/6 09:31,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,113.042574,24.911215,899.0,5,M,,,,小黄山,Summer,M329,2,,,m,,,,,,,,,,,,
Nanling,2025/6/6 09:32,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Others,CHBU,,,Pycnonotidae,113.042408,24.9112,899.0,4,M,,,,小黄山,Summer,M329,3,,,m,,,,,,,,,,,,
Nanling,2025/6/6 09:36,栗颈凤鹛,Staphida torqueola,Indochinese Yuhina,Babbler,INYU,#N/A,,Zosteropidae,113.042481,24.911303,899.0,4,M,,,,小黄山,Summer,M329,4,,,m,,,,,,,,,,,,
Nanling,2025/6/6 09:39,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Babbler,WBER,Yes,,Vireonidae,113.042549,24.91126,902.0,5,M,,,,小黄山,Summer,M329,5,,,m,,,,,,,,,,,,
Nanling,2025/6/6 09:40,黄颊山雀,Machlolophus spilonotus,Yellow-cheeked Tit,Tit,YCTI,,,Paridae,113.042533,24.911226,902.0,5,M,,,,小黄山,Summer,M329,6,,,m,,,,,,,,,,,,
Nanling,2025/6/6 09:40,红头长尾山雀,Aegithalos concinnus,Black-throated Bushtit,Tit,BTBT,,,Aegithalidae,113.042496,24.911244,902.0,6,M,,,,小黄山,Summer,M329,7,,,m,,,,,,,,,,,,
Nanling,2025/6/6 09:40,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,113.04248,24.911243,903.0,3,M,,,,小黄山,Summer,M329,8,,,m,,,,,,,,,,,,
Nanling,2025/6/6 09:43,淡脚树莺,Hemitesia pallidipes,Pale-footed Bush Warbler,Others,PABU,#N/A,,Cettiidae,113.04254,24.911254,907.0,1,M,,,,小黄山,Summer,M329,9,,,m,,,,,,,,,,,,
Nanling,2025/6/6 09:43,灰树鹊,Dendrocitta formosae,Grey Treepie,Others,GRTR,,,Corvidae,113.04254,24.911241,907.0,1,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/7 08:22,赤红山椒鸟,Pericrocotus speciosus,Scarlet Minivet,Others,SCMI,,,Campephagidae,113.057524,24.907973,576.0,1,,,,,小黄山,Summer,M330,,Y,6070827,,330,0,1,1,无,无,None,,,,,
Nanling,2025/6/7 08:24,叉尾太阳鸟,Aethopyga christinae,Fork-tailed Sunbird,Others,FOSU,,,Nectariniidae,113.057628,24.908031,582.0,1,M,,,,小黄山,Summer,M330,1,,,m,,,,,,,,,,,,
Nanling,2025/6/7 08:38,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Others,CHBT,,,Megalaimidae,113.065793,24.907228,537.0,1,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/7 08:38,灰树鹊,Dendrocitta formosae,Grey Treepie,Others,GRTR,,,Corvidae,113.065873,24.907216,539.0,1,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/7 08:38,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,113.065838,24.907123,539.0,2,M,,,,小黄山,Summer,M331,1,Y,6070847,m,,,,,,,,,,,,
Nanling,2025/6/7 08:44,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Others,CHBU,,,Pycnonotidae,113.065874,24.907003,554.0,4,M,,,,小黄山,Summer,M331,2,,,m,331,0,5,5,无,无,None,,,,,
Nanling,2025/6/7 08:44,黑短脚鹎,Hypsipetes leucocephalus,Black Bulbul,Others,BLBU,,,Pycnonotidae,113.065836,24.907021,553.0,3,M,,,,小黄山,Summer,M331,3,,,m,,,,,,,,,,,,
Nanling,2025/6/7 08:45,叉尾太阳鸟,Aethopyga christinae,Fork-tailed Sunbird,Others,FOSU,,,Nectariniidae,113.065904,24.907049,552.0,2,M,,,,小黄山,Summer,M331,5,,,m,,,,,,,,,,,,
Nanling,2025/6/7 08:47,橙腹叶鹎,Chloropsis lazulina,Greyish-crowned Leafbird,Others,GRLE,#N/A,,Chloropseidae,113.065955,24.907023,553.0,3,M,,,,小黄山,Summer,M331,6,,,m叽叽喳喳模仿淡眉雀鹛,,,,,,,,,,,,
Nanling,2025/6/7 09:02,灰树鹊,Dendrocitta formosae,Grey Treepie,Others,GRTR,,,Corvidae,113.072016,24.910179,550.0,2,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/7 09:11,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Others,CHBU,,,Pycnonotidae,113.071934,24.910146,551.0,8,M,,,,小黄山,Summer,M332,1,Y,6070917,m,332,0,1,1,无,无,None,,,,,
Nanling,2025/6/7 09:13,黄嘴栗啄木鸟,Blythipicus pyrrhotis,Bay Woodpecker,Others,BWPK,,,Picidae,113.071981,24.910196,547.0,1,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/7 09:16,领鸺鹠,Taenioptynx brodiei,Collared Owlet,Others,COOW,#N/A,,Strigidae,113.072249,24.910338,541.0,1,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/7 09:16,白鹇,Lophura nycthemera,Silver Pheasant,Others,SIPH,,,Phasianidae,113.072023,24.910157,542.0,1,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/7 09:23,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,113.074249,24.910916,538.0,1,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
Nanling,2025/6/7 09:27,红胸啄花鸟,Dicaeum ignipectus,Fire-breasted Flowerpecker,Others,FIFL,,,Dicaeidae,113.074211,24.910864,538.0,3,M,,,,小黄山,Summer,M333,1,Y,6070931,m,333,0,3,3,无,无,None,,,,,
Nanling,2025/6/7 09:29,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Others,CHBU,,,Pycnonotidae,113.074224,24.910868,538.0,4,M,,,,小黄山,Summer,M333,2,,,m,,,,,,,,,,,,
Nanling,2025/6/7 09:29,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Others,GRMI,,,Campephagidae,113.07421,24.910874,539.0,1,M,,,,小黄山,Summer,M333,3,,,m,,,,,,,,,,,,
Nanling,2025/6/7 09:31,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Others,CHBT,,,Megalaimidae,113.074151,24.910904,541.0,2,,,,,小黄山,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 08:05,赤尾噪鹛,Trochalopteron milnei,Red-tailed Laughingthrush,Babbler,RTLT,#N/A,,Leiothrichidae,110.434019,25.898923,1941.0,2,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 08:08,栗腹矶鸫,Monticola rufiventris,Chestnut-bellied Rock Thrush,Others,CHRO,#N/A,,Muscicapidae,110.434289,25.89937,1938.0,4,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 08:08,栗头鹟莺,Phylloscopus castaniceps,Chestnut-crowned Warbler,Others,CCWB,,,Phylloscopidae,110.434323,25.89909,1937.0,3,M,,,,华南之巅,Summer,M334,4,,,,,,,,,,,,,,,
maoershan,2025/6/11 08:22,红嘴相思鸟,Leiothrix lutea,Red-billed Leiothrix,Babbler,RBLE,,,Leiothrichidae,110.434331,25.89975,1936.0,2,M,,,,华南之巅,Summer,M334,2,,,,,,,,,,,,,,,
maoershan,2025/6/11 08:24,比氏鹟莺,Phylloscopus valentini,Bianchi's Warbler,Others,BIWA,,,Phylloscopidae,110.434791,25.899988,1936.0,2,M,,,,华南之巅,Summer,M334,3,,,m有,,,,,,,,,,,,
maoershan,2025/6/11 08:28,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,110.434786,25.900164,1935.0,8,M,,,,华南之巅,Summer,M334,1,Y,6110837,m有,334,7,9,9,有,有,Both,,,,,
maoershan,2025/6/11 08:32,黄颊山雀,Machlolophus spilonotus,Yellow-cheeked Tit,Tit,YCTI,,,Paridae,110.434841,25.900133,1932.0,2,M,,,,华南之巅,Summer,M334,5,,,m,,,,,,,,,,,,
maoershan,2025/6/11 08:33,蓝翅希鹛,Actinodura cyanouroptera,Blue-winged Minla,Babbler,BWML,,,Leiothrichidae,110.434845,25.900166,1929.0,6,M,,,,华南之巅,Summer,M334,6,,,m,,,,,,,,,,,,
maoershan,2025/6/11 08:36,赤尾噪鹛,Trochalopteron milnei,Red-tailed Laughingthrush,Babbler,RTLT,#N/A,,Leiothrichidae,110.434875,25.900126,1928.0,2,M,,,,华南之巅,Summer,M334,7,,,m有,,,,,,,,,,,,
maoershan,2025/6/11 08:36,小杜鹃,Cuculus poliocephalus,Lesser Cuckoo,Others,LECU,#N/A,,Cuculidae,110.434839,25.900129,1929.0,1,M,,,,华南之巅,Summer,M334,8,,,m有,,,,,,,,,,,,
maoershan,2025/6/11 08:44,金头缝叶莺,Phyllergates cucullatus,Mountain Tailorbird,Others,MOTA,#N/A,,Cettiidae,110.435355,25.901118,1928.0,1,M,,,,华南之巅,Summer,M334,9,,,m有,,,,,,,,,,,,
maoershan,2025/6/11 08:44,冠纹柳莺,Phylloscopus claudiae,Claudia's Leaf Warbler,Others,CDLW,#N/A,,Phylloscopidae,110.435823,25.901438,1920.0,3,M,,,,华南之巅,Summer,M334,10,,,m有,,,,,,,,,,,,
maoershan,2025/6/11 08:45,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,110.435369,25.901153,1920.0,4,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 08:51,灰腹地莺,Tesia cyaniventer,Grey-bellied Tesia,Others,GRTE,#N/A,,Cettiidae,110.436514,25.902438,1917.0,1,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 09:01,绿背山雀,Parus monticolus,Green-backed Tit,Tit,GBTI,,,Paridae,110.437828,25.902879,1913.0,4,M,,,,华南之巅,Summer,M335,1,Y,6110905,m,335,1,3,3,无,有,Tits,,,,,
maoershan,2025/6/11 09:01,白眉姬鹟,Ficedula zanthopygia,Yellow-rumped Flycatcher,Others,YEFL,#N/A,,Muscicapidae,110.437795,25.902861,1910.0,1,M,,,,华南之巅,Summer,M335,2,,,m,,,,,,,,,,,,
maoershan,2025/6/11 09:01,金头缝叶莺,Phyllergates cucullatus,Mountain Tailorbird,Others,MOTA,#N/A,,Cettiidae,110.437873,25.902848,1905.0,2,M,,,,华南之巅,Summer,M335,3,,,m,,,,,,,,,,,,
maoershan,2025/6/11 09:14,金头缝叶莺,Phyllergates cucullatus,Mountain Tailorbird,Others,MOTA,#N/A,,Cettiidae,110.453276,25.912343,1686.0,6,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 09:15,小燕尾,Enicurus scouleri,Little Forktail,Others,LIFO,#N/A,,Muscicapidae,110.453353,25.912221,1678.0,1,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 09:15,比氏鹟莺,Phylloscopus valentini,Bianchi's Warbler,Others,BIWA,,,Phylloscopidae,110.453404,25.912196,1678.0,1,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 09:16,三道眉草鹀,Emberiza cioides,Meadow Bunting,Others,MEBU,#N/A,,Emberizidae,110.453503,25.912091,1676.0,3,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 09:22,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,110.453503,25.912033,1675.0,3,M,,,,华南之巅,Summer,M336,1,Y,6110930,m,336,0,6,6,有,无,Babbler,,,,,
maoershan,2025/6/11 09:23,金胸雀鹛,Lioparus chrysotis,Golden-breasted Fulvetta,Babbler,GOFU,#N/A,,Paradoxornithidae,110.453566,25.912038,1675.0,4,M,,,,华南之巅,Summer,M336,2,,,m,,,,,,,,,,,,
maoershan,2025/6/11 09:24,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Babbler,SBSB,,,Timaliidae,110.453558,25.912043,1673.0,1,M,,,,华南之巅,Summer,M336,3,,,m,,,,,,,,,,,,
maoershan,2025/6/11 09:26,红嘴相思鸟,Leiothrix lutea,Red-billed Leiothrix,Babbler,RBLE,,,Leiothrichidae,110.453711,25.911956,1676.0,2,M,,,,华南之巅,Summer,M336,4,,,m,,,,,,,,,,,,
maoershan,2025/6/11 09:31,冠纹柳莺,Phylloscopus claudiae,Claudia's Leaf Warbler,Others,CDLW,#N/A,,Phylloscopidae,110.453516,25.912014,1672.0,3,M,,,,华南之巅,Summer,M336,5,,,m,,,,,,,,,,,,
maoershan,2025/6/11 09:34,黄腹树莺,Horornis acanthizoides,Yellow-bellied Bush Warbler,Others,YBBW,#N/A,,Cettiidae,110.453558,25.912021,1672.0,3,M,,,,华南之巅,Summer,M336,6,,,m,,,,,,,,,,,,
maoershan,2025/6/11 09:34,小杜鹃,Cuculus poliocephalus,Lesser Cuckoo,Others,LECU,#N/A,,Cuculidae,110.453576,25.912029,1672.0,1,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 09:34,金头缝叶莺,Phyllergates cucullatus,Mountain Tailorbird,Others,MOTA,#N/A,,Cettiidae,110.453556,25.912018,1671.0,5,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 09:45,赤尾噪鹛,Trochalopteron milnei,Red-tailed Laughingthrush,Babbler,RTLT,#N/A,,Leiothrichidae,110.456314,25.911759,1649.0,4,,,,,华南之巅,Summer,,,,,,,,,,,,,,,,,
maoershan,2025/6/11 09:53,金头缝叶莺,Phyllergates cucullatus,Mountain Tailorbird,Others,MOTA,#N/A,,Cettiidae,110.458363,25.912303,1586.0,5,M,,,,华南之巅,Summer,M337,,,,,,,,,,,,,,,,
maoershan,2025/6/11 10:05,金胸雀鹛,Lioparus chrysotis,Golden-breasted Fulvetta,Babbler,GOFU,#N/A,,Paradoxornithidae,110.458976,25.912264,1609.0,4,M,,,,华南之巅,Summer,M337,1,Y,6111007,m有不叫,337,1,5,4,有,无,Babbler,,,,,
maoershan,2025/6/11 10:06,红嘴相思鸟,Leiothrix lutea,Red-billed Leiothrix,Babbler,RBLE,,,Leiothrichidae,110.45899,25.912291,1609.0,3,M,,,,华南之巅,Summer,M337,2,,,m,,,,,,,,,,,,
maoershan,2025/6/11 10:09,黄腹树莺,Horornis acanthizoides,Yellow-bellied Bush Warbler,Others,YBBW,#N/A,,Cettiidae,110.458958,25.912306,1611.0,3,M,,,,华南之巅,Summer,M337,3,,,m,,,,,,,,,,,,
